age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_term,dti_ratio,default
63,139654,46080,817,38,8,21.381827714609614,24,0.5406624447324758,0
32,79796,6637,402,61,0,17.192336459688647,36,0.39300818873914833,1
64,100073,36781,309,102,8,13.801184453396216,12,0.4893006793502782,1
56,112197,18652,389,91,0,18.73350639546263,24,0.22435357798323394,0
68,84429,10103,525,77,9,2.6333848450797586,24,0.43909129229453403,1
24,124195,30500,425,52,9,15.829916996465338,12,0.5510970591913379,1
25,81627,39800,508,113,2,21.566638035907822,24,0.2928661639499166,0
57,53848,40529,396,101,0,10.530247461431983,12,0.4895520936693233,1
28,57804,23452,373,3,2,4.936510520865628,48,0.46239465059771767,1
62,35379,36174,490,105,11,11.96973811922214,48,0.12976309843591124,0
69,79664,40436,355,81,10,18.859850103816406,24,0.3907541548120361,1
48,47766,20954,331,107,12,4.9142772333401314,24,0.1650946746004012,1
51,129126,22186,826,111,1,7.136092604790025,12,0.5836595861152956,0
29,88099,17356,583,24,1,5.819916553645749,24,0.5057037513503281,0
49,56060,37963,793,6,8,20.43132450044256,60,0.15486190062356006,0
34,114733,7187,486,101,7,3.9150840051809537,48,0.1608759988238392,0
60,89122,16707,797,27,0,17.94819629757474,24,0.39723692745630945,0
61,36087,40098,741,68,11,10.745280716946805,24,0.2724445870865917,0
42,68868,31935,429,66,13,19.505302964919302,36,0.11745292953655465,0
31,139119,26225,591,107,3,24.198626922640848,24,0.3708207539165266,0
43,43225,8606,413,94,12,5.077269240695852,60,0.29392254984292343,0
21,115286,37828,498,110,0,9.573663424017816,48,0.15053824618587133,0
66,26643,31489,312,105,0,20.727822123674283,36,0.5009601961279914,1
57,113059,19387,570,19,11,8.48856368615147,12,0.557538382639403,0
41,56727,8927,514,82,11,7.34021343353592,12,0.47829696700706503,0
46,31005,11296,743,111,3,21.071004502051863,48,0.5112111550081386,0
66,129079,35444,811,10,1,24.70935319013433,12,0.2082452836330587,0
56,85697,7591,746,103,2,15.029813278329229,60,0.2317864754593005,0
43,36029,49895,373,66,10,8.756096837500134,24,0.20426377014959388,1
21,135281,31147,836,86,8,11.467734136001214,48,0.48253171568278197,0
60,34226,43889,400,6,1,6.327932366131202,36,0.5739585394672485,1
35,83646,6200,475,22,3,19.642463775041932,24,0.4584186033669513,0
41,80603,20721,726,60,0,19.903165401012277,12,0.540733382439778,0
67,48731,24238,416,70,1,22.190222328606126,12,0.41934954744158626,1
29,129458,16087,465,109,4,3.098557680922687,36,0.2938299502793995,0
29,130384,35816,340,33,13,15.144580186593533,60,0.31288080746515257,0
30,88926,28408,728,105,9,7.320747272721649,36,0.13766071608370242,0
46,25997,44740,643,18,14,10.169867848578036,48,0.11572859762301305,1
61,75506,5136,723,57,0,20.16150134394642,36,0.44773780209453873,0
55,98229,22413,665,8,10,6.820757178133664,12,0.31921444600559035,0
45,69815,23978,419,47,6,16.862689388074518,60,0.3761075340273148,0
46,62092,5661,528,114,3,17.227739302530956,60,0.37883062381120813,0
31,82539,40240,429,81,5,23.967113085301765,36,0.2386879066666507,1
58,86077,32253,651,40,7,19.941120891901083,48,0.3379462554147453,0
22,41817,31884,617,47,12,20.581790810958104,12,0.3353801108338511,0
27,57861,37854,636,44,5,14.461016852902603,24,0.2942136106139285,0
38,33428,15704,572,105,13,6.70256816115334,60,0.5103376917005352,0
47,63934,43987,416,24,1,12.075175728662911,36,0.32558200184379793,1
54,135555,29527,667,115,0,14.863515404015958,48,0.4018222622529939,0
47,134367,21322,393,77,7,17.76443316355853,48,0.547760060190413,1
37,30258,11968,467,107,7,16.173455016218362,12,0.5331168114294612,0
63,77775,32518,640,24,8,11.36450115063798,60,0.5452111018895826,0
64,101580,32886,451,18,5,8.469544907406432,12,0.235002498232507,0
44,114947,6700,573,38,11,6.285193972082869,24,0.11749124415403142,0
45,25469,33246,795,118,0,18.111521191125995,24,0.2305333999476646,0
27,48854,40468,400,78,13,17.021470172030913,24,0.23935367281035433,1
26,26256,28199,381,79,8,17.96588047955065,48,0.554680163362484,1
44,144086,49589,828,26,11,10.881867688062885,60,0.4246213664189853,0
53,96256,37115,372,103,12,8.404176007841762,12,0.14085197980111439,0
69,53937,10520,313,73,14,19.59372989532082,12,0.16768929800555057,0
49,119134,49278,732,62,13,19.907066388745015,24,0.1778380627709877,0
63,21651,41455,456,67,2,12.751368414253914,60,0.41521087408446156,1
42,70288,25929,431,114,10,16.267841907264796,60,0.46770701275350157,0
46,104730,46605,637,18,5,10.904192445214177,36,0.529821955282698,0
48,45051,19955,703,27,9,18.293812002695653,60,0.5703182754031215,0
41,47386,49049,675,84,12,21.303735924577104,60,0.2008522786932209,0
69,95054,18917,406,110,9,17.985248740052114,12,0.2548862423620245,0
27,131562,9757,564,77,14,14.033109104060571,60,0.22016144037241533,0
37,36184,18045,504,32,10,12.819804088578332,60,0.27938078373306885,0
40,53787,46680,378,111,11,16.952192146954246,12,0.5573325537118747,1
61,41621,9733,454,9,13,17.79574506102993,60,0.38755628346968074,1
69,95564,35954,546,82,14,15.071412479302127,12,0.4690959486622496,0
40,97984,36135,830,29,8,16.56120118991639,36,0.345059618063391,0
42,79792,12081,837,21,10,4.673245356126975,48,0.11442895666806227,0
48,65253,46458,453,2,12,23.91472411320235,12,0.13209774299890717,1
60,54051,28501,453,100,2,20.292393933970764,12,0.36896151563394286,1
69,69811,26113,391,104,4,10.913377068402635,60,0.4593945174100128,0
27,50447,39441,732,81,12,15.163283746456674,12,0.20766526376436575,0
21,148046,29690,637,74,13,3.5648019280694805,24,0.460954786996152,0
52,103930,48939,779,47,4,3.4276258149788585,24,0.5053328867417562,0
33,143278,34345,430,1,9,8.14296254001916,36,0.3059487391810556,0
50,120037,49571,749,75,6,18.018286953204026,12,0.4732096164220525,0
43,50254,31829,572,53,3,21.673324325500264,60,0.3020149751642299,0
39,104045,40062,476,5,10,15.08168229954659,60,0.43917531472751004,0
52,136859,8630,348,106,3,14.47298664060293,48,0.48199852465977155,0
50,77418,36870,654,39,6,11.551964510307984,36,0.5959633091540554,0
49,134534,49942,607,107,8,6.135954009055476,60,0.2726983310317981,0
69,34472,8453,345,92,14,5.162967279848219,48,0.3055203902873057,0
65,131193,42275,601,93,10,19.615294627471737,60,0.18281002970508567,0
49,23471,48370,707,1,3,23.36882990417295,48,0.20203652920090345,1
50,127332,43396,488,72,3,12.811372368691146,24,0.44669750129918884,0
36,140312,13328,428,110,5,17.33752732110186,24,0.558522795077238,0
60,143379,20534,836,1,5,23.075297144821178,60,0.2973024758306203,0
39,115804,24744,565,92,6,4.527556741018252,36,0.18992222341777062,0
38,28329,24389,417,96,14,19.835832695178173,12,0.24254974969149704,1
21,54865,41320,763,73,0,16.37837989845044,36,0.3275258524040693,0
34,66850,40010,443,97,12,15.96933652367188,36,0.2453251646826842,0
67,74220,19665,741,107,10,9.082159640835322,12,0.21678954156093314,0
22,132234,42865,499,54,13,17.88760048249773,24,0.4679922443785398,0
48,113808,13640,456,71,2,20.38294948346747,24,0.1039224606203116,0
69,128381,39716,786,100,8,5.039308711233186,12,0.3696152636682416,0
50,26397,30521,433,117,5,14.504232197072136,48,0.4968834035148769,1
58,117909,35049,447,59,5,4.7784665722167174,36,0.2331141431587341,0
24,149004,10618,635,96,4,22.132915434197002,60,0.40164575530600866,0
21,55525,42004,370,110,10,13.921826259767814,24,0.43445005280930893,1
28,73072,6920,532,5,2,20.67922800836704,60,0.427512348202545,0
49,110106,48937,633,107,10,10.78192684748982,12,0.32292481709935883,0
59,103820,9188,389,103,4,5.314260103367322,60,0.27328899393788963,0
23,104530,17207,633,108,13,3.433734348678508,60,0.5179620365139067,0
52,43284,5238,498,18,0,8.833966467378449,36,0.4792229784999321,0
30,81330,37972,460,95,2,7.995258258191767,12,0.2606275867069563,0
30,103369,15799,837,26,3,15.10791941544914,60,0.15150959722110305,0
39,45122,10552,420,0,4,2.9891238564334155,24,0.1359037727227346,0
66,90553,33916,600,106,9,14.2128372467314,12,0.14713798894946803,0
54,101906,9927,735,115,8,11.31486419527007,24,0.3914346805960214,0
53,114788,32964,367,32,3,15.485251073074949,48,0.12583108791449485,0
43,82812,16164,758,39,2,18.304394383383205,60,0.2684634374820192,0
48,27999,42158,813,31,9,16.767068764296376,12,0.47659985095711466,1
52,42436,24071,697,68,0,24.654498310900742,24,0.24717408325768905,0
27,62963,11160,585,16,12,5.610970237229599,60,0.48165403859006495,0
49,22096,20810,439,7,9,12.169082700920017,36,0.4727335191035277,1
28,149940,10126,581,56,5,12.058691574474501,24,0.22291356631660816,0
21,133737,35009,756,41,6,11.883697083315715,24,0.4644110900463727,0
23,45279,38584,386,97,9,17.435463820960038,48,0.47388831913605034,1
44,141092,30396,378,8,14,13.521131362301254,36,0.2987269628335134,0
43,128899,5192,504,119,7,14.14223259579167,48,0.20521024187075912,0
28,134245,41413,636,86,11,12.228009823302205,36,0.3606354034459346,0
67,46201,17816,553,34,0,24.813237872917657,24,0.5606987940000981,1
57,39715,44082,603,113,11,23.37013034842845,48,0.419808366216031,0
23,49309,37130,679,70,3,9.423794260698347,60,0.1864612488136306,0
53,35078,45142,429,78,10,5.010863307250012,36,0.4413784623667599,1
48,76614,41468,575,52,4,21.394706290868566,24,0.31360151364091726,0
67,25105,35698,482,53,1,24.936330657078802,12,0.39576439867768654,1
28,137666,15655,567,83,0,9.083700115892025,36,0.467032017511554,0
54,114848,35075,621,113,7,10.55016083143974,36,0.35747367575722244,0
55,22839,14359,811,24,5,23.686746583417065,60,0.5069919872866543,0
52,88920,41661,377,66,4,18.50041415506952,36,0.4610777896583139,0
44,63619,44579,638,61,12,9.151862465041813,36,0.4075366700092553,0
34,62821,47056,808,54,8,15.573546053888089,60,0.17539640791617575,0
52,145736,38272,537,45,12,23.74516553569576,60,0.5179745554557842,1
66,33493,47581,433,23,10,20.765794906280018,48,0.5679527926599081,1
63,37069,19671,491,97,12,19.19123605889484,24,0.16848256190464742,0
36,132443,32048,655,45,10,19.082417013858006,24,0.34412056471671526,0
24,27531,15738,577,21,1,6.505457296576083,48,0.22944437098525225,0
57,57051,30963,317,10,9,21.05532788262857,24,0.4772616537127823,1
41,27736,48954,823,47,11,8.71266922997781,36,0.46081481800235,1
34,27710,11773,479,7,7,23.433249802784413,48,0.17044256028519936,0
51,87155,41584,422,38,10,10.704399797810117,48,0.5385136356308186,1
68,33975,34894,545,106,13,21.79735893345077,24,0.19048653198900115,0
38,82424,5717,672,34,9,8.490253626650532,12,0.49862951282405377,0
27,65603,16676,350,48,12,14.07685607310041,24,0.3284901798140024,0
30,43252,9434,370,45,8,4.904919148503863,12,0.2641361467790756,0
27,100797,42825,779,37,0,17.352675317413915,48,0.17911963133710676,0
53,21431,34100,318,7,6,21.31178369125386,12,0.1838071280733147,1
43,94603,9994,383,53,7,18.665063829304362,36,0.4309452773504502,0
41,57481,9234,454,36,2,14.27331654111979,60,0.3752151939735603,0
39,112573,8764,656,90,13,3.5151072685328386,12,0.16104271082561636,0
68,29557,48949,742,91,3,23.502422661344315,60,0.1563489302191626,1
39,94971,42405,368,39,12,18.37351484301928,36,0.13615528738639573,1
56,123302,39872,822,33,2,19.281945363219993,60,0.4718836736867721,0
49,20162,47215,442,95,6,20.38031294899316,36,0.45594104261464463,1
38,54742,28185,491,78,8,19.32422708337124,60,0.12921549542728758,0
22,39675,48442,686,107,2,12.425113692212507,60,0.38013503779848645,1
21,93997,46153,677,16,12,19.006491158978804,24,0.14233807762134496,0
67,37015,16999,834,32,5,16.5631027257324,12,0.5518728853044709,0
25,70057,41487,592,46,7,21.715367507547697,60,0.5535587095900663,1
40,52591,7581,308,109,5,20.555345845090834,48,0.449116494906565,0
31,113583,7763,570,51,1,3.4309236055133474,24,0.563094460719725,0
62,146133,32374,686,117,12,11.024959532483619,12,0.5057265152068453,0
22,120318,43759,392,79,6,3.2811134241376276,24,0.5142692879635247,0
23,29833,15531,828,92,1,4.796685807237203,12,0.38485392528496665,0
43,27896,30307,453,8,1,16.031741245081257,36,0.253029599108088,1
32,52972,35835,704,32,1,22.1609909761507,60,0.2088995575582108,0
40,69733,16064,448,59,10,5.1960570709585125,48,0.2636000110194646,0
25,140363,16312,566,112,14,12.64950896800371,24,0.41424771504453106,0
57,61800,42548,721,92,0,22.994775358144985,24,0.18632826791619947,0
58,116044,41945,771,76,13,20.821772132610725,24,0.2293201183186608,0
50,25347,11476,846,20,10,14.192527670483424,24,0.33403043139773225,0
29,79063,29565,825,57,0,19.8603573848987,60,0.21652504926230778,0
54,115850,7382,802,84,13,14.260609916002082,12,0.39432183485803085,0
64,22643,27463,313,68,6,6.0570775888640975,60,0.561588014228165,1
55,60785,38402,663,9,14,5.30656254748778,36,0.4740446828515632,0
42,38681,31345,418,5,12,6.73828522150907,60,0.4332133070744565,1
64,70026,49764,537,119,13,10.395747136727788,60,0.3913607379918894,0
44,123864,31946,845,114,13,23.43690852266542,36,0.3439739546285324,0
37,35892,19162,468,12,14,20.49276430720603,60,0.19328192981732986,0
30,67299,13397,821,64,13,12.238035127592145,12,0.5473552277134328,0
50,37073,27335,815,19,11,13.594225970220416,48,0.22426800100641817,0
66,122304,19394,696,56,4,8.476212797494334,36,0.14565443878908038,0
43,50682,32197,405,110,10,18.34794152062293,24,0.47500758961434764,1
52,117798,27010,384,45,2,20.562227607895856,12,0.1878077671655832,0
37,146021,29123,513,7,0,7.875355652520472,48,0.28594799977058805,0
37,116894,27387,420,9,10,3.4409865351954707,12,0.11414246414548987,0
34,144302,7890,431,72,9,16.537501221166835,12,0.16853397127022404,0
29,34289,32769,496,112,5,15.156522680544624,24,0.18660181537995604,0
60,135359,48626,318,104,10,11.547950988149719,48,0.12720506387508898,0
22,27927,13026,311,66,0,16.98761368989723,12,0.4283284783114226,1
65,68330,8306,380,10,8,14.88879920466573,24,0.5185038979015586,0
45,86707,38665,629,11,1,8.138085473369337,36,0.28665770318297046,0
59,140279,14277,691,9,0,11.448901951511253,24,0.5372882383591003,0
29,97454,47239,606,24,14,12.132555319312939,60,0.20667328728006326,0
42,127439,19683,566,48,11,22.305579875700182,24,0.2626952117806197,0
63,124646,5670,746,48,6,24.120343467901588,24,0.1753684965155842,0
66,85428,28675,740,88,5,22.592530653921184,24,0.4102795977094993,0
24,70601,22889,301,10,5,18.681505541169543,12,0.30993479543515345,1
46,97465,49535,819,61,13,15.662336506130991,48,0.40664167342094937,0
49,22539,18006,608,117,4,18.008386797983988,24,0.48083745269709177,1
65,122263,31531,821,35,10,23.629957466485504,24,0.37285150801647426,0
54,131487,26639,768,38,3,8.124971542536215,60,0.4138151774508939,0
43,42669,21633,511,52,10,14.54021142265161,60,0.5676251571971664,1
57,90968,39660,411,89,3,18.016180427509177,36,0.24953215480442156,0
31,40644,8439,307,77,2,17.78305752979618,36,0.27958196931697654,0
26,38745,37172,776,102,9,8.176276590478821,60,0.45885168085466843,0
38,140852,40622,759,55,7,15.701459366269416,48,0.40565275852769334,0
41,148081,16577,552,103,6,20.40804570445352,36,0.18926645226985742,0
62,48228,16763,825,0,8,13.189277051130487,48,0.28807365500524507,0
56,138358,25176,737,55,0,20.349206725721537,60,0.3339190065623575,0
61,54521,49386,535,117,6,10.597358449477483,36,0.30969491898419466,1
58,142788,29255,605,3,9,23.622102861184576,24,0.1891374041610204,0
54,117239,46003,777,29,3,14.513389911229773,60,0.5622150458921311,0
37,46928,24996,319,11,6,15.908828892833823,36,0.48115938084698795,1
57,38322,40386,515,119,12,3.205635298103239,48,0.34067791605392617,1
45,77714,26062,434,34,11,6.33105558539337,48,0.4400305141534183,0
58,107896,40931,428,76,0,16.741012310598506,36,0.5486413360677609,1
32,82292,40710,709,51,4,11.947083365101104,48,0.1680870711807856,0
43,49055,39693,721,30,2,13.93368528530893,36,0.22518652535348885,0
62,62891,40740,593,101,4,3.91685669650826,36,0.3713506236283225,0
42,101912,16705,545,106,3,21.268042864233646,48,0.4995051856761793,0
41,26588,48408,385,86,1,20.151376051664887,12,0.1181274477207637,1
47,110536,33047,674,67,10,6.670464453741614,24,0.5920090750981802,0
51,26304,15966,745,51,3,16.772410538291034,60,0.32745330144119855,0
26,27345,22374,677,79,2,20.912092262221112,24,0.2796155703108615,0
47,49300,16138,689,6,12,16.919218069350997,60,0.24636221891988594,0
60,44259,20935,350,21,0,9.48395714415651,60,0.18717835382543582,0
54,111006,5489,541,92,11,17.26250088575876,24,0.495786954465014,0
32,108553,49516,593,74,9,7.235389322872275,36,0.5777070823730482,1
65,35352,27260,565,55,7,9.66073743878697,48,0.30682237742269913,0
27,149350,31069,419,96,14,7.90156719491152,12,0.5762103473767282,1
30,53365,24275,547,57,4,15.030814803779647,12,0.5118988077175171,0
65,39446,41284,369,92,3,4.935099552224844,12,0.3405255637381591,1
37,22336,44178,356,63,9,23.49948355783762,24,0.4370130895630664,1
46,82032,37821,681,102,11,10.004027957414504,24,0.31749208958523145,0
41,95415,21999,338,11,4,7.42682785988053,36,0.37936170410627623,0
48,117852,43712,742,6,3,13.672370806041203,12,0.1290231685092519,0
66,118876,45172,317,54,2,8.732450915231112,36,0.4481317376502666,1
22,27521,38722,651,102,4,14.535341943609497,12,0.12641232224206836,0
63,91707,15625,597,105,3,10.341455870096922,24,0.5085424734598247,0
21,43481,6629,582,61,14,5.4715032423034184,48,0.5124734647302788,0
56,38474,15973,409,111,0,8.482642945613396,48,0.2185386437781073,1
46,66760,11859,479,89,11,12.364896511634317,48,0.26183139051790016,0
49,75718,46609,843,103,2,3.1815975957915765,48,0.3406551892791466,0
41,64629,48307,324,72,9,19.839456857832143,60,0.39833145346624077,1
31,65232,41046,356,104,14,16.491052703284353,12,0.24367683087099837,0
60,106544,26839,479,97,9,16.03059116376297,48,0.39624320231596255,0
31,87169,32216,531,108,7,14.786123467362234,60,0.24889353661464944,0
56,147941,23945,642,76,6,15.782046377314042,60,0.12774536053553034,0
69,70669,11539,776,54,1,23.52966893591246,60,0.10126377491595448,0
59,98021,38625,754,118,0,2.6928072432416656,36,0.1505755289592143,0
60,129153,9886,531,35,2,3.5754934672993586,36,0.4961253500820091,0
55,89184,12485,588,88,4,6.8086017234430525,60,0.5807156561916685,0
54,67945,36455,512,23,9,6.264281049845877,48,0.3134830996406096,0
67,33140,21767,557,43,14,6.57687533805661,12,0.35634197672497137,0
44,146468,33453,829,16,10,17.618737431594628,24,0.17342408453671307,0
42,103457,15744,528,1,11,12.83837427362872,36,0.37551567634007854,1
25,34357,42102,525,12,0,24.815024762530594,48,0.17232745100348842,1
53,131672,17226,734,30,2,7.604933083066259,48,0.405607165599415,0
56,88673,32869,701,92,2,9.49367727311863,24,0.5666293337904269,0
67,141673,27588,387,113,4,24.645416128037102,24,0.1978492696515198,0
40,85633,18440,841,27,2,21.21455816805056,48,0.48228185902855103,0
39,96943,36709,608,59,12,13.070482465266986,24,0.11175121140916203,0
55,116111,27495,642,26,8,14.97842992478477,48,0.28774862066081053,0
63,98258,42019,735,14,0,21.471503214688912,24,0.15537425391525453,0
37,32924,49948,476,94,3,13.322055536042381,24,0.2762377207978497,1
65,89286,5922,438,103,12,7.135533780596897,48,0.18676845981944176,0
63,113269,32526,493,78,12,21.140002117473674,60,0.28665249506144375,0
54,147563,12957,485,32,9,14.599881053701976,48,0.3087614030537652,0
29,94071,38998,517,19,9,5.9434584361859795,12,0.25029556139045916,0
46,77326,48395,463,41,3,13.875681201648947,24,0.42831097473656454,1
22,110023,29031,460,11,0,11.797076063429323,36,0.5594260256294549,0
29,140101,15006,824,100,13,22.228956967339556,24,0.30029768705263615,0
29,50651,42701,341,72,1,5.336247205615827,12,0.19617157823751072,1
60,90202,30939,509,22,10,22.192220600080574,36,0.23536137909799168,0
37,68777,25324,574,71,0,14.024747878231405,36,0.5270004117481845,0
21,36994,27867,578,95,5,11.598199674575822,48,0.385819861635074,0
45,87263,5203,550,111,2,6.1442616490661575,60,0.32750551615347867,0
63,79634,21544,609,13,6,18.268404159370284,48,0.17481836075446336,0
60,120158,20899,439,90,4,23.35315095497591,36,0.324863654161891,0
62,30800,34063,845,24,8,10.945990462734695,36,0.23924600167869334,0
45,57823,30344,829,76,6,7.935662515093752,60,0.5715815639266746,0
59,128575,8748,356,118,3,14.984505632481033,24,0.5420350547078656,1
55,83878,44486,411,84,4,20.41418383976208,60,0.141951270914099,0
23,38708,6093,304,108,4,2.5847731273869936,48,0.3583267446306214,0
57,32819,20228,709,30,10,16.70599231889716,24,0.21252917275733604,0
64,94905,25884,713,100,14,15.921610015719194,48,0.3053885447621453,0
64,83870,30183,481,111,4,9.6584241805936,60,0.5384239991257282,0
50,29283,21034,312,106,9,12.657017581111832,24,0.36375725994427244,1
58,50573,10710,638,53,8,8.056672543640971,60,0.2671076466853799,0
54,98707,47500,558,4,9,20.272429103916462,12,0.20394417705249854,0
32,50933,24259,389,12,2,16.777036000737425,36,0.5001624297032446,1
39,25774,40959,549,27,5,14.486011495877168,24,0.4122590076821736,1
57,92055,38457,554,42,7,11.331839464401112,36,0.33403273021311564,0
64,30983,25143,407,88,10,9.056148685466473,12,0.20874217693148903,1
69,116468,7103,784,114,8,21.011570935977208,24,0.26712318707856564,0
37,116334,5365,557,98,12,12.656672584755302,36,0.5799217133692592,0
30,38133,49535,581,46,14,13.782566946437637,36,0.36004496880291714,1
69,145555,21103,387,102,6,14.218646437166687,24,0.3003496406216265,1
67,34939,37510,503,70,11,12.58825604721047,36,0.360711021174162,1
32,20781,29476,315,37,2,8.261989590364536,36,0.4894942529498043,1
36,134586,17742,450,95,0,5.20765990546867,24,0.2700544682514344,0
44,76700,17391,553,66,3,4.717088511274166,36,0.18935306046630443,0
39,47624,41940,487,61,12,19.542906775165495,36,0.3924680591695239,1
28,26823,33901,628,108,5,7.529376001784006,48,0.43260205174053357,1
51,38489,37001,843,38,2,3.7526383364644507,48,0.4563590014792748,1
41,138555,20623,696,36,13,20.444141650657436,12,0.5409937953830648,0
37,59961,7378,816,118,0,5.96638718936458,48,0.2855870603445565,0
43,139664,26372,758,113,5,16.565787064000467,48,0.1376774481144459,0
57,49118,49799,629,85,13,10.119473607576921,12,0.5791742918154711,1
36,120417,43437,468,7,0,5.345805775554463,36,0.3175059637187376,0
26,101816,40503,665,80,8,11.825822033223098,36,0.4116287548365657,0
28,42263,35746,477,51,10,2.8331993754840656,48,0.4331526615641461,1
45,33565,32923,661,90,13,21.423512106532606,12,0.37325685435060174,1
38,40354,14867,339,32,11,14.053704130191788,36,0.20262876486813505,0
45,62951,46258,715,109,0,5.631100245429141,60,0.47757152505807077,0
32,111179,38724,654,80,12,7.832057163752156,24,0.5018759871520408,0
35,43648,14306,554,41,5,12.57944182311685,24,0.37648779300871993,0
46,70729,44391,442,75,0,6.749561113349845,24,0.3442805802924208,0
61,61971,19908,310,111,11,8.543481133774431,48,0.15696909156399266,0
65,38658,32081,325,109,6,14.523675195293421,24,0.14197583074989192,1
46,41253,42228,720,26,2,21.233702793363673,24,0.26978242278176434,0
67,84166,28386,520,111,5,11.541392928023217,60,0.25542307775869666,0
52,68563,33302,795,7,6,18.631943654954835,36,0.5768282254816356,0
30,46390,24212,536,22,0,22.22539480286459,60,0.4918113712217149,1
36,108664,40618,536,105,0,7.366771156663645,48,0.42996214762953,0
27,71578,15698,518,112,12,20.6618193340486,24,0.35882404450880256,0
37,99025,9594,786,63,4,19.541549462448117,36,0.18368376536332567,0
43,123850,30525,760,92,5,10.531089203833037,24,0.589228336092142,0
46,52658,19282,443,113,14,24.76419908876951,24,0.28752034912010505,0
41,26852,19334,488,19,14,8.407878357309034,48,0.1534628012236224,1
42,147282,34179,554,15,8,8.233073485713149,24,0.3468994478578731,0
27,114986,11644,367,16,13,19.87583120469695,12,0.5369990058065416,0
34,22551,40618,635,79,0,12.279789656149395,36,0.5436455008886647,1
35,91947,37933,708,18,12,9.942887382573474,36,0.10548295802822363,0
27,81001,48469,599,119,3,6.519913120129816,12,0.5431478723756998,0
29,69159,38687,656,119,9,19.71997969602724,48,0.23574210874992926,0
68,142775,46073,555,7,7,20.192240638061733,24,0.11948618198421154,0
28,71707,22375,652,37,9,15.24769007267816,24,0.5238951351814372,0
43,53243,35926,820,37,8,24.03955629680589,36,0.5319333779941041,0
49,41800,41607,823,52,14,9.658673584509721,48,0.398115539921175,0
38,95939,22642,583,92,12,7.4414285232850865,48,0.3872168786481792,0
51,77828,28993,611,104,2,17.743002301025392,48,0.5065601363107097,0
50,27239,49386,398,99,10,19.564194417993356,24,0.49315477635513993,1
59,26710,26188,496,89,1,7.560384337416004,48,0.545052736721352,1
55,41384,37596,781,30,3,4.223742195875047,12,0.37637372379835177,0
38,41038,32772,525,43,1,20.73662094819337,60,0.5838235463664043,0
62,60846,35857,664,59,0,24.47129440703528,48,0.5980734154666693,0
59,107983,15776,667,75,11,17.005126436626398,60,0.1582723049993163,0
37,87821,37835,374,118,2,8.752005253237618,24,0.5247718797770611,1
34,57991,14788,341,16,6,24.92513369243782,48,0.34991112887429454,1
51,99057,10660,721,78,12,22.598499316009242,36,0.2937831691499161,0
44,133193,9478,480,72,12,14.051064541306612,24,0.40653615494135753,0
55,26971,13210,844,38,0,21.069728908941258,12,0.12798277863100352,0
64,49139,15922,370,41,1,20.855961773416755,12,0.35323055938354,1
65,105445,41289,404,47,0,23.53297681765374,60,0.5354452850133333,0
54,97067,38340,499,11,7,21.42078648490285,60,0.2067307580694844,0
23,100257,44850,400,95,4,16.982782809036202,36,0.31319494738471254,0
57,104742,43163,606,88,7,16.209333676521418,36,0.5697404438574377,0
63,57711,23642,676,102,2,13.015538987461264,12,0.3142819189028486,0
60,26530,16094,698,17,12,16.59592689934204,48,0.27918381616619914,0
46,31116,27423,520,78,11,20.39237319693361,12,0.32026832406168915,1
43,85794,38418,481,95,6,24.30334659180745,12,0.35972638325877815,1
64,20282,10741,606,5,7,13.013965559097702,36,0.4159956720657344,0
59,99473,11838,821,107,14,15.407197067247035,60,0.5003464004583655,0
35,21898,8262,695,42,5,12.508123638822589,36,0.3260511028821571,0
69,24135,9996,303,115,12,17.54099397212659,36,0.5087404675450702,1
24,26629,49594,580,34,12,16.67321134137834,36,0.3668603306760403,1
49,129472,27164,514,97,6,2.9012602793565243,12,0.26924025518398886,0
42,145147,40595,719,101,13,14.676135079764816,48,0.42897541405970707,0
45,105120,35257,400,119,11,4.490955153227816,12,0.45886112737174567,0
33,139798,19211,820,53,1,3.0936314051246128,24,0.37902448781474374,0
38,109087,35453,608,61,7,20.30193614690571,36,0.1283074865673617,0
53,85031,10232,809,68,4,8.319621898584263,36,0.18494143758041245,0
36,53380,7217,362,81,6,10.164739238964234,24,0.2426488604451141,1
65,149951,29229,525,15,0,3.94190322109149,36,0.24131280297574656,0
62,132507,19232,404,7,4,6.5387558611228895,36,0.4367104001234353,0
64,37071,30613,724,88,0,19.72610841080033,36,0.1091743308368163,0
22,40074,19026,554,95,11,13.60444368023397,24,0.4778408885247599,0
55,110724,33554,728,89,12,22.31504040737834,12,0.2326712374034666,0
62,87843,35908,733,115,7,11.437947958003791,36,0.2550109231080512,0
54,59901,24610,506,85,14,8.545766554471035,48,0.3639549139719621,1
50,31205,44605,327,30,3,10.320995825319645,24,0.20796280046947876,1
33,75661,12031,635,106,3,18.53736535413035,60,0.5422356567877638,0
33,144661,30515,368,9,1,14.987627627525937,24,0.14268438966328265,0
38,25906,41484,812,55,4,22.844302169929627,12,0.32219118115053247,1
52,22591,41182,466,75,0,16.048797311249874,24,0.524711134727445,1
52,145576,5570,667,116,8,13.592909690833821,60,0.4079219472106179,0
55,82987,37254,550,91,4,20.17943628745149,48,0.24616475792131673,0
59,83370,24288,469,69,5,23.819511641502515,60,0.31038010388823034,0
66,100685,18288,389,19,1,10.506533003011837,24,0.45334719017125735,1
